"workerId","response","true_category","experiment","stimuli","width","height","hitId","time","stimuliTraining","true_category_training","nasa1","nasa2","nasa3","nasa4","nasa5","nasa6"
"AN098C29EGJ6","2","2","Petals","false-true-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-true","2","5","1","2","4","5","2"
"AN098C29EGJ6","2","2","Petals","false-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-false","2","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","false-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","true-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-false","2","5","1","2","4","5","2"
"AN098C29EGJ6","1","1","Petals","true-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","false-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","2","2","Petals","true-false-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","1","Petals","true-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-true","2","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","false-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","false-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","true-true-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-false","2","5","1","2","4","5","2"
"AN098C29EGJ6","2","2","Petals","false-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","true-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-false","2","5","1","2","4","5","2"
"AN098C29EGJ6","1","1","Petals","true-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","1","Petals","true-true-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","false-true-true","2","5","1","2","4","5","2"
"AN098C29EGJ6","2","1","Petals","false-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","2","2","Petals","false-false-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","true-true-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","2","1","Petals","true-false-false","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","false-true-false","2","5","1","2","4","5","2"
"AN098C29EGJ6","1","1","Petals","true-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","false-true-true","1","5","1","2","4","5","2"
"AN098C29EGJ6","1","2","Petals","true-true-true","1280","800","32LAQ1JNTAPCF4NDKJDLWGVFH6VUTB","743.2039999961853","true-false-true","1","5","1","2","4","5","2"
